,省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
1404,安徽省,长江流域,狮子口,2021-11-16 16:00:00,Ⅲ,16.2,7.06,7.53,462.1,23.8,3.78,0.846,0.129,4.18,*,*,正常
1405,安徽省,长江流域,泗安塘东村桥,2021-11-16 16:00:00,Ⅱ,13.6,7.92,9.1,442.6,9.4,2.9,0.025,0.038,0.78,*,*,正常
1406,安徽省,长江流域,水碧桥,2021-11-16 16:00:00,Ⅱ,16.7,7.63,8.65,249.3,20.5,0.97,0.053,0.04,1.4,*,*,正常
1407,甘肃省,黄河流域,什川桥,2021-11-16 16:00:00,Ⅱ,8.6,7.98,7.58,542,214.1,2.76,0.093,0.087,1.86,*,*,正常
1408,甘肃省,西北诸河,冰沟,2021-11-16 16:00:00,,2.2,8.46,9.71,587.4,16.5,--,0.025,0.006,1.15,*,*,维护
1409,甘肃省,西北诸河,迎山坡,2021-11-16 16:00:00,Ⅰ,5.5,8.32,9.78,572.8,2.8,0.76,0.025,0.01,1.33,*,*,正常
1410,甘肃省,黄河流域,五佛寺,??,,--,--,--,--,--,--,--,--,--,*,*,不具备运行条件
1411,甘肃省,黄河流域,靖远桥,2021-11-16 16:00:00,Ⅱ,8.4,8.25,8.95,517.1,126.8,1.83,0.138,0.026,2.24,*,*,正常
1412,甘肃省,西北诸河,红崖山水库,2021-11-16 16:00:00,Ⅰ,4.4,7.89,10.65,406.7,73.5,1.42,0.025,0.008,1.69,0.001,259165,正常
1413,甘肃省,西北诸河,黄羊水库,2021-11-16 16:00:00,Ⅰ,4,7.83,9.5,555.8,7.7,0.74,0.033,0.008,1.99,*,*,正常
1414,甘肃省,西北诸河,莺落峡,2021-11-16 16:00:00,,3.8,8.48,10.47,729.4,35.9,--,0.025,0.009,1.39,*,*,维护
1415,甘肃省,西北诸河,高崖水文站,2021-11-16 16:00:00,Ⅱ,8.6,8.37,9.39,654.2,51.3,1.12,0.06,0.035,3.06,*,*,正常
1416,甘肃省,西北诸河,皇城水库,2021-11-16 16:00:00,Ⅰ,3.9,8.14,8.57,571.1,3.2,0.25,0.025,0.006,1.36,*,*,正常
1417,甘肃省,黄河流域,长庆桥,2021-11-16 16:00:00,,7.4,8.57,10.22,822.6,1396.3,3.74,0.025,--,5.88,*,*,维护
1418,甘肃省,长江流域,固水子村,2021-11-16 16:00:00,Ⅱ,7.4,8.4,9.69,424.2,244.4,1.74,0.046,0.057,1.28,*,*,正常
1419,甘肃省,长江流域,两水桥,2021-11-16 16:00:00,Ⅰ,6.8,8.4,9.82,395.4,136.7,1.28,0.025,0.005,0.86,*,*,正常
1420,甘肃省,黄河流域,折桥,2021-11-16 16:00:00,Ⅱ,3.3,8.42,10.35,362.4,387.6,2.08,0.259,0.059,3.98,*,*,正常
1421,甘肃省,黄河流域,玛曲,2021-11-16 16:00:00,Ⅱ,1.8,8.5,9.57,395.7,35.5,2.35,0.062,0.02,1.37,*,*,正常
1422,福建省,浙闽片河流,白岩潭,2021-11-16 12:00:00,Ⅱ,21.5,7.24,7.41,--,164.7,3.33,0.163,*,*,*,*,维护
1423,福建省,浙闽片河流,闽侯竹岐,2021-11-16 16:00:00,Ⅱ,22.1,7.06,7.52,154.9,13.2,1.27,0.042,0.06,1.58,*,*,正常
1424,福建省,浙闽片河流,闽安,2021-11-16 12:00:00,Ⅲ,21.1,7.68,7.08,10750,175.8,2.98,0.159,0.194,2.52,*,*,正常
1425,福建省,浙闽片河流,连江琯头,2021-11-16 16:00:00,Ⅱ,18.6,7.63,7.73,9735.3,77.4,3.63,0.147,0.085,4.42,*,*,正常
1426,福建省,浙闽片河流,连江荷山渡口,2021-11-16 12:00:00,Ⅲ,18.8,7.27,8.89,89.6,181.2,2.68,0.136,0.138,1.57,*,*,正常
1427,福建省,浙闽片河流,永泰横龙,2021-11-16 16:00:00,Ⅱ,20.3,6.67,7.48,46.6,9.8,1.27,0.025,0.014,0.66,*,*,正常
1428,福建省,浙闽片河流,闽清雄江,2021-11-16 16:00:00,Ⅳ,23.6,6.62,3.75,159.6,2.6,1.67,0.025,0.039,1.55,*,*,正常
1429,福建省,浙闽片河流,隘头潭,2021-11-16 16:00:00,Ⅲ,21.6,7.01,8.62,162.6,7.9,1.59,0.025,0.151,2.25,*,*,正常
1430,福建省,浙闽片河流,园头桥,2021-11-16 08:00:00,Ⅲ,20.3,6.54,8.24,100.5,19.8,0.83,0.124,0.111,1.81,*,*,正常
1431,福建省,浙闽片河流,江口桥,2021-11-16 12:00:00,Ⅱ,19.6,8.01,8.76,19754.8,47.9,2.92,0.077,0.1,4.05,*,*,正常
1432,福建省,浙闽片河流,将乐万全,2021-11-16 12:00:00,Ⅱ,19.7,6.76,7.04,76.3,12.4,1.89,0.093,0.027,0.9,*,*,正常
1433,福建省,浙闽片河流,宁化肖家,2021-11-16 12:00:00,Ⅲ,17.7,6.79,6.41,114.4,4.3,3.53,0.067,0.123,2.07,*,*,正常
1434,福建省,浙闽片河流,永安安砂水库下游,2021-11-16 12:00:00,Ⅱ,21.6,6.96,7.78,136.4,5.2,1.49,0.036,0.023,1.14,*,*,正常
1435,福建省,浙闽片河流,永安贡川桥,2021-11-16 16:00:00,Ⅱ,19.9,7.11,7.16,274,5.5,2.05,0.32,0.076,1.85,*,*,正常
1436,福建省,浙闽片河流,斑竹溪渡口,2021-11-16 12:00:00,Ⅳ,19.9,7.1,4.87,254.6,322.5,2.1,0.531,0.091,2.72,*,*,正常
1437,福建省,浙闽片河流,建宁袁庄,2021-11-16 12:00:00,Ⅱ,16.8,6.97,8.87,95.3,8.8,1.94,0.052,0.074,1.42,*,*,正常
1438,福建省,浙闽片河流,大田高才,2021-11-16 12:00:00,Ⅱ,21.6,7.29,6.88,143.6,2.2,1.15,0.06,0.006,0.93,*,*,正常
1439,福建省,浙闽片河流,尤溪拥口大桥,2021-11-16 16:00:00,,19.1,6.59,6.3,157.2,4,--,--,--,--,*,*,维护
1440,福建省,浙闽片河流,南安康美桥,2021-11-16 16:00:00,Ⅱ,21.9,7.23,8.11,159.1,19.2,1.62,0.034,0.067,2.43,*,*,正常
1441,福建省,浙闽片河流,库心,2021-11-16 16:00:00,Ⅲ,24.8,6.88,5.75,139.9,6.2,0.76,0.025,0.01,1.8,0.005,--,维护
1442,福建省,浙闽片河流,永春东关桥,2021-11-16 16:00:00,Ⅱ,20.6,6.94,7.88,130.5,9.8,1.83,0.073,0.033,2.39,*,*,正常
1443,福建省,浙闽片河流,安溪罗内桥,2021-11-16 16:00:00,Ⅲ,20.6,6.97,6.51,145.8,24.3,1.34,0.414,0.124,4.05,*,*,正常
1444,福建省,浙闽片河流,南安霞东桥,2021-11-16 16:00:00,Ⅲ,20.8,6.29,5.04,156.2,29.5,1.81,0.217,0.128,3.2,*,*,正常
1445,福建省,浙闽片河流,华安西陂,2021-11-16 16:00:00,Ⅱ,20.1,7.26,6.81,306,5,1.12,0.21,0.057,4.4,*,*,正常
1446,福建省,浙闽片河流,南靖靖城桥,2021-11-16 16:00:00,Ⅳ,21.7,7.27,7.9,204.1,12.3,6.63,0.159,0.018,4.06,*,*,正常
1447,福建省,浙闽片河流,诏安澳子头,2021-11-16 16:00:00,Ⅲ,22.6,6.75,8.47,174.8,--,2.79,0.037,0.137,2.08,*,*,维护
1448,福建省,浙闽片河流,南靖洪濑汤坑桥,2021-11-16 16:00:00,,22.8,7.16,8.24,322.9,1.5,1.78,0.162,0.165,13.79,*,*,维护
1449,福建省,浙闽片河流,浦南水文站,2021-11-16 16:00:00,Ⅱ,21.4,7.07,7.84,298.4,9.5,2.33,0.414,0.078,2.79,*,*,正常
1450,福建省,浙闽片河流,长泰洛宾,2021-11-16 16:00:00,Ⅱ,22.6,7.71,8.98,474.5,162.2,3.24,0.122,0.089,4.42,*,*,正常
1451,福建省,浙闽片河流,南溪浮宫桥,2021-11-16 16:00:00,Ⅲ,21.3,7.31,5.86,6996.4,150.3,4.94,0.257,0.138,2.75,*,*,正常
1452,福建省,浙闽片河流,上坂,2021-11-16 16:00:00,Ⅳ,23.2,7.22,4.59,278.3,19.5,3.12,0.325,0.04,3.35,*,*,正常
1453,福建省,浙闽片河流,云霄高塘渡口,2021-11-16 16:00:00,,24.6,7.01,8.43,4924,8.6,--,0.822,0.202,2.58,*,*,维护
1454,福建省,浙闽片河流,水汾桥,2021-11-16 16:00:00,Ⅳ,20.3,6.82,4.59,354.1,6.3,2.62,0.095,0.09,2.5,*,*,正常
1455,福建省,浙闽片河流,十里庵,2021-11-16 12:00:00,Ⅲ,19.9,6.81,5.28,197.1,27.2,2.14,0.134,0.081,2.33,*,*,正常
1456,福建省,浙闽片河流,邵武晒口桥,2021-11-16 12:00:00,Ⅱ,17.2,7.22,9.36,112.1,12.6,1.42,0.081,0.08,1.41,*,*,正常
1457,福建省,浙闽片河流,武夷山兴田,2021-11-16 16:00:00,Ⅱ,16.8,7.25,9.98,57,7,0.88,0.042,0.036,0.88,*,*,正常
1458,福建省,浙闽片河流,建瓯蓬墩,2021-11-16 16:00:00,Ⅱ,18,6.76,8.93,59.4,9.7,1.4,0.188,0.049,1.14,*,*,正常
1459,福建省,浙闽片河流,浪石,2021-11-16 12:00:00,Ⅲ,18.8,6.84,5.92,126.3,17.9,1.81,0.258,0.036,1.73,*,*,正常
1460,福建省,浙闽片河流,将乐樟应,2021-11-16 16:00:00,Ⅱ,20.1,6.64,7.02,84.5,18.2,1.42,0.034,0.03,0.8,*,*,正常
1461,福建省,浙闽片河流,建阳坪州大桥,2021-11-16 16:00:00,Ⅱ,17.7,7.14,9.27,112.1,4.3,2.33,0.025,0.059,1.15,*,*,正常
1462,福建省,浙闽片河流,政和西津,2021-11-16 12:00:00,Ⅱ,17.1,7.18,8.28,126.7,9.8,2.71,0.214,0.089,2.02,*,*,正常
1463,福建省,浙闽片河流,松溪岩下,2021-11-16 12:00:00,Ⅱ,16,7.6,9.78,90.2,6.9,1.25,0.047,0.045,0.78,*,*,正常
1464,福建省,浙闽片河流,雁石桥,??,,--,--,--,--,--,--,--,--,--,*,*,不具备运行条件
1465,福建省,珠江流域,长汀美溪桥,2021-11-16 16:00:00,劣Ⅴ,17.2,5.95,7.4,149.1,13.3,2.23,0.442,0.124,2.01,*,*,正常
1466,福建省,珠江流域,上杭李家坪,2021-11-16 16:00:00,Ⅱ,19.5,7.17,9,241.3,1.6,1.85,0.105,0.069,1.42,*,*,正常
1467,福建省,浙闽片河流,福鼎会甲溪,2021-11-16 16:00:00,Ⅰ,15.3,7.1,10.28,50.6,111.8,1.36,0.097,*,*,*,*,正常
1468,福建省,浙闽片河流,福安赛岐,2021-11-16 12:00:00,Ⅲ,16.2,7.02,9.15,457.8,210.4,3.38,0.034,0.14,1.66,*,*,正常
1469,福建省,浙闽片河流,八都,2021-11-16 16:00:00,Ⅱ,21.7,6.86,8.62,34.1,14.4,2.03,0.035,0.052,1.14,*,*,正常
1470,福建省,浙闽片河流,福安白塔,2021-11-16 16:00:00,Ⅱ,16.7,6.87,9.57,55.2,1,0.77,0.025,0.044,1.16,*,*,正常
1471,福建省,浙闽片河流,古田黄田,2021-11-16 12:00:00,Ⅳ,23.4,6.72,4.26,178.2,16.8,1.38,0.082,0.049,1.4,*,*,正常
1472,福建省,浙闽片河流,福安洪口,2021-11-16 12:00:00,Ⅱ,18.5,6.55,7.98,42.4,7.6,1.26,0.093,0.071,1,*,*,正常
1473,青海省,黄河流域,扎马隆,2021-11-16 16:00:00,Ⅱ,3.8,8.27,12.3,488,43,1.24,0.046,0.037,2.7,*,*,正常
1474,青海省,黄河流域,润泽桥,2021-11-16 16:00:00,Ⅱ,3.1,8.42,10.57,452.8,186.1,2.82,0.046,0.038,2.06,*,*,正常
1475,青海省,黄河流域,塔尔桥,2021-11-16 16:00:00,Ⅰ,6.2,8.24,9.71,344.3,31.7,1.53,0.025,0.011,1.01,*,*,正常
1476,青海省,黄河流域,大河家,2021-11-16 16:00:00,Ⅰ,8.3,8.35,8.51,498,6,1.47,0.025,0.005,0.78,*,*,正常
1477,青海省,黄河流域,峡塘,2021-11-16 16:00:00,Ⅰ,3.2,8.24,10.29,460,43,0.94,0.028,0.005,1.12,*,*,正常
1478,青海省,黄河流域,甘冲口,2021-11-16 16:00:00,Ⅰ,1.8,8.24,10.96,547,33,0.64,0.027,0.007,1.43,*,*,正常
1479,青海省,黄河流域,唐乃亥,2021-11-16 16:00:00,Ⅱ,5.3,8.14,11.99,401,231,3.04,0.066,0.014,0.71,*,*,正常
1480,青海省,黄河流域,龙羊峡库区出水口,2021-11-16 16:00:00,Ⅱ,12.2,8.46,7.38,445,7.9,1.84,0.025,0.005,0.61,0.008,1033390,正常
1481,青海省,西北诸河,小桥,2021-11-16 16:00:00,Ⅱ,9.4,8.03,9.11,1770.6,19.8,2.55,0.053,0.01,1.75,*,*,正常
1482,江西省,长江流域,新联,2021-11-16 12:00:00,Ⅱ,18,7.31,8.56,191.5,37.7,2.76,0.294,0.05,3.19,*,*,正常
1483,江西省,长江流域,南矶山,2021-11-16 16:00:00,,18.6,7.03,3.54,242.1,198.9,9.98,--,0.14,--,0.03,6789550,维护
1484,江西省,长江流域,生米,2021-11-16 12:00:00,Ⅳ,21.4,7.17,9.87,205.1,33.1,7.5,0.046,0.049,1.52,*,*,正常
1485,江西省,长江流域,塔城,2021-11-16 12:00:00,Ⅱ,20.5,8.83,10.92,125.2,16.7,1.94,0.025,0.031,1.08,*,*,正常
1486,江西省,长江流域,八一桥,2021-11-16 16:00:00,Ⅱ,19.7,6.74,9.22,173.7,27.2,2.42,0.244,0.058,1.45,*,*,正常
1487,江西省,长江流域,鲇鱼山,2021-11-16 12:00:00,Ⅱ,18.7,7.25,6.97,207.1,14.5,1.71,0.204,0.077,1.59,*,*,正常
1488,江西省,长江流域,戴村,2021-11-16 16:00:00,Ⅱ,17.6,7.47,8.79,685.1,19.2,2.05,0.092,0.028,1.36,*,*,正常
1489,江西省,长江流域,野鸡山村,2021-11-16 16:00:00,Ⅲ,19.1,7.9,13.38,576.3,22.9,5,0.025,0.041,1.62,*,*,正常
1490,江西省,长江流域,南河河口,2021-11-16 12:00:00,Ⅲ,18.1,7.49,8.95,272.9,6.7,1.51,0.179,0.126,3.52,*,*,正常
1491,江西省,长江流域,镇埠,2021-11-16 12:00:00,Ⅰ,17.1,7.47,10.53,84.6,2.4,1.17,0.025,0.017,0.28,*,*,正常
1492,江西省,长江流域,龙山口,2021-11-16 16:00:00,Ⅰ,17.2,7.96,9.07,344.6,5.6,1.12,0.093,0.016,0.9,*,*,正常
1493,江西省,长江流域,桐车湾,2021-11-16 16:00:00,,19.2,7.84,8.73,423.8,4.9,--,0.626,0.12,4.76,*,*,维护
1494,江西省,长江流域,金鱼石,2021-11-16 16:00:00,Ⅱ,19,7.7,8.02,388.6,6.5,2.08,0.206,0.079,2.42,*,*,正常
1495,江西省,长江流域,棚下(杨村),2021-11-16 16:00:00,Ⅱ,18.1,7.32,8.65,298.3,8.7,1.51,0.033,0.056,0.53,*,*,正常
1496,江西省,长江流域,邓家洲,2021-11-16 16:00:00,Ⅱ,16.6,7.93,8.18,528.3,10.1,1.45,0.025,0.057,2.29,*,*,正常
1497,江西省,长江流域,吴城赣江,2021-11-16 16:00:00,Ⅱ,18.8,7.33,7.51,201.8,59.1,2.1,0.073,0.091,1.77,*,*,正常
1498,江西省,长江流域,湖口,2021-11-16 16:00:00,Ⅱ,19.6,8.28,7.97,349,54,1.69,0.025,0.074,1.84,*,*,正常
1499,江西省,长江流域,蛤蟆石,2021-11-16 12:00:00,Ⅳ,18.4,7.13,7.61,218,125.5,2.03,0.084,0.07,--,0.001,1027619,维护
1500,江西省,长江流域,都昌,??,,--,--,--,--,--,--,--,--,--,--,--,维护
1501,江西省,长江流域,潦河河口,2021-11-16 16:00:00,Ⅱ,22,7.09,8.12,180.5,13,2.4,0.102,0.067,1.35,*,*,正常
1502,江西省,长江流域,三都,2021-11-16 12:00:00,,18.4,7.64,7.98,156,13.1,--,0.025,0.022,0.8,*,*,维护
1503,江西省,长江流域,坝上,2021-11-16 16:00:00,,20.5,6.79,7.78,94.5,4.1,--,0.025,0.007,0.7,*,*,维护
1504,江西省,长江流域,修水界上桥,2021-11-16 16:00:00,Ⅱ,18,9.33,13.74,157.4,11.4,1.95,0.088,0.092,1.62,*,*,正常
1505,江西省,长江流域,共青城寨下,??,,--,--,--,--,--,--,--,--,--,*,*,维护
1506,江西省,长江流域,罗坊,2021-11-16 16:00:00,Ⅱ,20.2,7.04,8.95,478.9,10.2,3.92,0.05,0.082,2.28,*,*,正常
1507,江西省,长江流域,孔目江江口,2021-11-16 16:00:00,Ⅱ,20.2,8.11,9.84,334.5,20.8,3.24,0.094,0.044,1.55,*,*,正常
1508,江西省,长江流域,湖心岛,2021-11-16 16:00:00,,19.1,8.91,13.41,276.3,22.9,4.44,0.088,--,1.28,0.034,44851070,维护
1509,江西省,长江流域,浮桥,2021-11-16 16:00:00,Ⅱ,19.5,7.15,7.38,314.2,20.3,2.96,0.053,0.031,1.53,*,*,正常
1510,江西省,长江流域,炭埠周家（梅港）,2021-11-16 16:00:00,Ⅱ,19.5,6.86,8.14,218,0.7,2.6,0.09,0.08,1.95,*,*,正常
1511,江西省,长江流域,白塔河河口,2021-11-16 16:00:00,Ⅱ,20.4,6.99,9.72,98.7,11.1,2.02,0.11,0.036,1.08,*,*,正常
1512,江西省,长江流域,土桥,2021-11-16 16:00:00,Ⅱ,19.1,7.48,8.72,191.4,3,2.27,0.138,0.079,1.93,*,*,正常
1513,江西省,长江流域,市自来水厂,2021-11-16 16:00:00,Ⅱ,19.5,6.72,7.05,149.2,15.9,1.84,0.116,0.051,1.23,*,*,正常
1514,江西省,长江流域,新庙前,2021-11-16 16:00:00,Ⅱ,19.5,7.43,6.68,243,527.8,1.87,0.153,0.06,1.7,*,*,正常
1515,江西省,长江流域,赣县梅林,2021-11-16 16:00:00,Ⅱ,19.2,7.53,8.4,187.3,12.4,2.31,0.12,0.076,1.69,*,*,正常
1516,江西省,长江流域,梓坑,2021-11-16 16:00:00,Ⅲ,17.8,7.44,7.54,214,24.4,4.46,0.126,0.088,2.77,*,*,正常
1517,江西省,长江流域,峡山,2021-11-16 16:00:00,Ⅱ,19.1,7.42,7.95,146.7,8.9,0.69,0.138,0.026,1.88,*,*,正常
1518,江西省,长江流域,梅江江口,2021-11-16 16:00:00,Ⅲ,17.5,7.52,8.52,138.5,18.1,1.81,0.168,0.11,1.45,*,*,正常
1519,江西省,长江流域,平江江口,2021-11-16 16:00:00,Ⅱ,15.2,8.12,10.55,138.5,29.8,1.39,0.121,0.03,1.12,*,*,正常
1520,江西省,长江流域,上犹江江口,2021-11-16 16:00:00,Ⅱ,20.2,7.06,7.13,121,6.6,1.64,0.071,0.022,0.59,*,*,正常
1521,江西省,长江流域,龙南自来水厂,2021-11-16 16:00:00,Ⅱ,19.7,7.73,7.12,441.5,21.6,1.1,0.063,0.028,1.35,*,*,正常
1522,江西省,长江流域,桃江江口,2021-11-16 16:00:00,Ⅱ,19.5,7.51,9.11,315.7,21.8,2.02,0.23,0.06,2.29,*,*,正常
1523,江西省,长江流域,大余城郊,2021-11-16 16:00:00,Ⅱ,19.4,6.61,8.5,101.5,14.5,2.31,0.09,0.039,1.18,*,*,正常
1524,江西省,长江流域,汝城多发电站,2021-11-16 12:00:00,Ⅱ,17.6,6.93,8.92,102.9,15.2,1.19,0.025,0.026,1.35,*,*,正常
1525,江西省,珠江流域,兴宁电站,2021-11-16 16:00:00,Ⅱ,21.9,7.18,6.17,153.8,33,1.69,0.025,0.041,3.59,*,*,正常
1526,江西省,长江流域,通津,2021-11-16 16:00:00,Ⅰ,18.5,7.05,8.27,225.5,7.8,1.11,0.042,0.014,1.22,*,*,正常
1527,江西省,长江流域,金滩,2021-11-16 16:00:00,Ⅱ,19.2,7.47,8.44,152.4,15.6,1.98,0.087,0.039,1.21,*,*,正常
1528,江西省,长江流域,孤江江口,2021-11-16 08:00:00,Ⅱ,19.1,6.71,10.25,121.4,17.6,2.41,0.07,0.018,0.53,*,*,正常
1529,江西省,长江流域,禾水河口,2021-11-16 16:00:00,Ⅱ,17.8,7.48,9.76,188.9,45.4,1.96,0.09,0.033,1.02,*,*,正常
1530,江西省,长江流域,蜀水河口,2021-11-16 16:00:00,Ⅱ,20.2,7.43,8.08,104.3,8.5,2.43,0.089,0.026,0.89,*,*,正常
1531,江西省,长江流域,遂川江江口,2021-11-16 16:00:00,Ⅱ,18.1,7.06,8.54,120.4,11.6,2.22,0.081,0.037,1.29,*,*,正常
1532,江西省,长江流域,乌江江口,2021-11-16 16:00:00,Ⅲ,17.8,6.84,8.46,189.8,16.2,4.15,0.122,0.07,1.72,*,*,正常
1533,江西省,长江流域,大洋洲,2021-11-16 16:00:00,Ⅱ,19.6,7.43,8.75,200,24,1.75,0.06,0.033,1.1,*,*,正常
1534,江西省,长江流域,丰城小港口,2021-11-16 16:00:00,Ⅰ,20,6.94,9.72,204.3,5.9,1.33,0.025,0.012,1.29,*,*,正常
1535,江西省,长江流域,高安市青州村,2021-11-16 12:00:00,Ⅲ,20,7.5,9.04,301.6,1.6,2.28,0.195,0.164,1.88,*,*,正常
1536,江西省,长江流域,良田村,2021-11-16 12:00:00,Ⅲ,20.3,7.45,9.04,256.6,1.6,2.54,0.032,0.109,1.47,*,*,正常
1537,江西省,长江流域,三洪村,2021-11-16 12:00:00,Ⅱ,19,7.12,11.4,168.3,159.4,2.07,0.061,0.046,1.55,*,*,正常
1538,江西省,长江流域,肖江江口,2021-11-16 12:00:00,Ⅱ,19.4,7.89,9.61,288.5,6.2,1.34,0.025,0.028,1.3,*,*,正常
1539,江西省,长江流域,港口,2021-11-16 12:00:00,Ⅲ,16.9,7.57,9.31,60.5,24.6,4.55,0.025,0.008,0.48,*,*,正常
1540,江西省,长江流域,超坊,2021-11-16 16:00:00,Ⅱ,19,7.6,8.74,106.1,11.3,3.02,0.16,0.056,1.28,*,*,正常
1541,江西省,长江流域,钟岭水厂,2021-11-16 12:00:00,Ⅱ,17.9,7.72,10.03,109,18.2,2.43,0.067,0.053,1.3,*,*,正常
1542,江西省,长江流域,焦石坝,2021-11-16 16:00:00,Ⅱ,21.6,7.62,10.72,169.5,18.6,4.03,0.052,0.072,1.63,*,*,正常
1543,江西省,长江流域,临水河口,2021-11-16 16:00:00,Ⅱ,19.1,6.54,9.94,145.4,10.6,2.14,0.025,0.036,1.65,*,*,正常
1544,江西省,长江流域,鄱阳石门街,2021-11-16 16:00:00,Ⅲ,18.4,8.15,11.86,71.9,25.2,1.46,0.056,0.137,0.54,*,*,正常
1545,江西省,长江流域,赵家湾,2021-11-16 12:00:00,Ⅱ,18.8,7.03,7.92,390.4,38.1,2.06,0.283,0.018,1.4,*,*,正常
1546,江西省,长江流域,康山,??,,--,--,--,--,--,--,--,--,--,--,--,维护
1547,江西省,长江流域,瑞洪大桥,2021-11-16 16:00:00,Ⅱ,24.6,7.19,6.25,214.3,21,2.17,0.025,0.031,1.86,*,*,正常
1548,江西省,长江流域,弋阳,2021-11-16 12:00:00,Ⅱ,18.2,6.85,8.59,210.8,120.6,1.42,0.037,0.09,2.01,*,*,正常
1549,江西省,长江流域,鄱阳花园,2021-11-16 12:00:00,Ⅱ,19.3,7.62,7.05,260.9,52.5,3.9,0.289,0.044,--,*,*,维护
1550,江西省,长江流域,洎水河河口,2021-11-16 12:00:00,Ⅱ,18,6.78,9.44,274.4,18.4,1.6,0.025,0.054,2.09,*,*,正常
1551,江西省,长江流域,流口村,2021-11-16 16:00:00,Ⅱ,18.3,6.9,8.33,227.6,12.2,1.95,0.088,0.074,--,*,*,维护
1552,江西省,长江流域,旗山,2021-11-16 12:00:00,Ⅱ,17.7,7.4,9.16,213.3,16.9,1.84,0.041,0.078,1.91,*,*,正常
1553,江西省,长江流域,周坊,2021-11-16 16:00:00,Ⅱ,19.5,7.16,8.64,274.8,26.7,1.82,0.027,0.034,2.07,*,*,正常
1554,江西省,长江流域,大港,2021-11-16 16:00:00,,22.1,6.67,8.02,162.3,12.7,1.29,0.485,--,1.19,*,*,维护
1555,宁夏回族自治区,黄河流域,叶盛公路桥,2021-11-16 16:00:00,Ⅱ,9.1,8.08,9.81,765.6,368.4,2.15,0.025,0.079,1.91,*,*,正常
1556,宁夏回族自治区,黄河流域,银古公路桥,2021-11-16 16:00:00,Ⅱ,7.4,8.06,9.29,629.5,202,1.72,0.025,0.051,2.37,*,*,正常
1557,宁夏回族自治区,黄河流域,沙湖,2021-11-16 16:00:00,Ⅲ,8.4,8.64,9.72,1449,8.3,5.45,0.352,0.022,0.87,0.007,547159,正常
1558,宁夏回族自治区,黄河流域,金沙湾,2021-11-16 12:00:00,,8,8.49,6.43,675.2,148.8,16.02,0.026,--,--,*,*,维护
1559,宁夏回族自治区,黄河流域,弹筝峡,2021-11-16 16:00:00,Ⅱ,8.1,8.75,10.23,564,33.7,0.7,0.185,0.005,4.51,*,*,正常
1560,宁夏回族自治区,黄河流域,沟圈,2021-11-16 16:00:00,Ⅱ,4.6,8.69,11.06,1546.5,15.8,2.07,0.025,0.005,2.23,*,*,正常
1561,宁夏回族自治区,黄河流域,泉眼山,2021-11-16 16:00:00,Ⅰ,7.7,8.4,9.59,982.1,180.2,1.54,0.025,0.005,12.97,*,*,正常
1562,宁夏回族自治区,黄河流域,香山湖,2021-11-16 16:00:00,Ⅱ,8.2,8.68,8.54,585.9,9.2,2.64,0.025,0.005,0.84,0.001,5497662,正常
1563,山东省,淮河流域,辛丰庄,2021-11-16 12:00:00,Ⅲ,13.8,7.89,9.51,1039,34.1,2.22,0.641,0.122,8.79,*,*,正常
1564,山东省,海河流域,夏口,2021-11-16 16:00:00,Ⅳ,11.7,7.93,8.97,2489.1,34.2,7.68,0.946,0.21,10.96,*,*,正常
1565,山东省,淮河流域,睦里庄,2021-11-16 16:00:00,Ⅱ,12.3,7.68,10.08,559.4,13.6,2.06,0.053,0.042,5.06,*,*,正常
1566,山东省,黄河流域,卧虎山水库,2021-11-16 12:00:00,Ⅱ,13.4,8.33,10.1,613.3,9.7,2.04,0.049,0.014,6.97,*,*,正常
1567,山东省,淮河流域,斜拉桥,2021-11-16 16:00:00,Ⅳ,12.7,8.5,11.75,1328.7,1.8,6.52,0.025,0.036,3.33,*,*,正常
1568,山东省,淮河流域,中心,2021-11-16 16:00:00,Ⅱ,13.7,7.46,8.84,214.5,3.3,2.64,0.025,0.018,2.47,0.009,4900000,正常
1569,山东省,淮河流域,马连庄,2021-11-16 12:00:00,,9.4,8.31,13.96,1070.2,1.5,--,0.025,0.013,27.58,*,*,维护
1570,山东省,淮河流域,吉利河水库出口,2021-11-16 12:00:00,Ⅲ,12.7,7.4,8.68,407.7,4.8,4.59,0.191,0.026,2.66,*,*,正常
1571,山东省,淮河流域,墨水河入海口,2021-11-16 12:00:00,Ⅳ,13.6,8.38,19.52,2385.9,17.9,9.18,0.07,0.284,8.73,*,*,正常
1572,山东省,淮河流域,韩旺大桥,2021-11-16 16:00:00,Ⅱ,13,8.51,16.77,855.7,4.2,3.73,0.025,0.071,29.91,*,*,正常
1573,山东省,淮河流域,王晁桥,2021-11-16 16:00:00,劣Ⅴ,13.6,8,10.48,839.4,13.6,21.96,0.075,0.117,13.96,*,*,正常
1574,山东省,淮河流域,十字河大桥,2021-11-16 16:00:00,Ⅲ,13.7,8.32,15.89,1328.6,16.5,4.49,0.025,0.045,5.24,*,*,正常
